node_idx,op,type,ne,decoded_params,src_refs,block_idx,macro_op_id,macro_kind
1243,GET_ROWS,f32,786432x1x1x1,,n1240;l6,21,328,ssm_state_fetch
1244,GET_ROWS,f32,786432x0x1x1,,n1240;l7,21,328,ssm_state_fetch
1245,VIEW,f32,786432x0x1x1,offset=3145728,l335,21,328,ssm_state_fetch
1246,CPY,f32,786432x0x1x1,,n1244;n1245,21,328,ssm_state_fetch
1247,SSM_CONV,f32,10240x1x1x1,,n1236;l336,21,329,ssm_conv_silu
1248,UNARY,f32,10240x1x1x1,unary=silu(10),n1247,21,329,ssm_conv_silu
1249,VIEW,f32,128x16x1x1,offset=0,n1248,21,330,qk_l2norm
1250,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n1249,21,330,qk_l2norm
1251,VIEW,f32,128x16x1x1,offset=8192,n1248,21,330,qk_l2norm
1252,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n1251,21,330,qk_l2norm
1253,VIEW,f32,128x48x1x1,offset=16384,n1248,21,330,qk_l2norm
1254,MUL_MAT,f32,48x1x1x1,,l337;n1224,21,331,gdn_gates
1255,RESHAPE,f32,48x1x1x1,,n1254,21,331,gdn_gates
1256,ADD,f32,48x1x1x1,,n1255;l338,21,331,gdn_gates
1257,UNARY,f32,48x1x1x1,unary=softplus(15),n1256,21,331,gdn_gates
1258,MUL,f32,48x1x1x1,,n1257;l339,21,331,gdn_gates
1259,RESHAPE,f32,1x48x1x1,,n1258,21,331,gdn_gates
1260,MUL_MAT,f32,48x1x1x1,,l340;n1224,21,331,gdn_gates
1261,RESHAPE,f32,1x48x1x1,,n1260,21,331,gdn_gates
1262,UNARY,f32,1x48x1x1,unary=sigmoid(7),n1261,21,331,gdn_gates
1263,RESHAPE,f32,128x128x48x1,,n1243,21,328,ssm_state_fetch
1264,RESHAPE,f32,786432x1x1x1,,n1263,21,328,ssm_state_fetch
1265,GATED_DELTA_NET,f32,6144x129x1x1,,n1250;n1252;n1253;n1259;n1262;n1264,21,332,deltanet_step
1266,VIEW,f32,128x128x48x1,offset=24576,n1265,21,333,ssm_state_store
1267,VIEW,f32,786432x1x1x1,offset=0,l335,21,333,ssm_state_store
1268,CPY,f32,786432x1x1x1,,n1266;n1267,21,333,ssm_state_store
1269,VIEW,f32,128x48x1x1,offset=0,n1265,21,334,gated_out_norm
1270,RMS_NORM,f32,128x48x1x1,eps=9.999999975e-07,n1269,21,334,gated_out_norm
1271,MUL,f32,128x48x1x1,,n1270;l341,21,334,gated_out_norm
1272,MUL_MAT,f32,6144x1x1x1,,l342;n1224,21,334,gated_out_norm
1273,RESHAPE,f32,128x48x1x1,,n1272,21,334,gated_out_norm
1274,UNARY,f32,128x48x1x1,unary=silu(10),n1273,21,334,gated_out_norm
1275,MUL,f32,128x48x1x1,,n1271;n1274,21,334,gated_out_norm
1276,RESHAPE,f32,6144x1x1x1,,n1275,21,334,gated_out_norm
1277,MUL_MAT,f32,5120x1x1x1,,l343;n1276,21,335,out_proj_ar16
1278,RESHAPE,f32,5120x1x1x1,,n1277,21,335,out_proj_ar16
1279,ADD,f32,5120x1x1x1,,n1278;n1222,21,336,residual_add
1280,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n1279,21,337,rmsnorm
1281,MUL,f32,5120x1x1x1,,n1280;l344,21,337,rmsnorm
1282,MUL_MAT,f32,17408x1x1x1,,l345;n1281,21,338,ffn_fused
1283,MUL_MAT,f32,17408x1x1x1,,l346;n1281,21,338,ffn_fused
1284,GLU,f32,17408x1x1x1,glu=swiglu(2) swapped=0 alpha=0 limit=0,n1282;n1283,21,338,ffn_fused
1285,MUL_MAT,f32,5120x1x1x1,,l347;n1284,21,338,ffn_fused
1286,ADD,f32,5120x1x1x1,,n1285;n1279,21,339,residual_add
1287,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n1286,22,340,rmsnorm
1288,MUL,f32,5120x1x1x1,,n1287;l348,22,340,rmsnorm
1289,RESHAPE,f32,30720x1x1x1,,l349,22,341,conv_state_shift
1290,VIEW,f32,0x1x1x1,offset=0,n1289,22,341,conv_state_shift
1291,SCALE,f32,0x1x1x1,scale=0 bias=0,n1290,22,341,conv_state_shift
1292,GET_ROWS,f32,30720x1x1x1,,n1289;l6,22,341,conv_state_shift
1293,GET_ROWS,f32,30720x0x1x1,,n1289;l7,22,341,conv_state_shift
1294,VIEW,f32,30720x0x1x1,offset=122880,l349,22,341,conv_state_shift
1295,CPY,f32,30720x0x1x1,,n1293;n1294,22,341,conv_state_shift
1296,RESHAPE,f32,3x10240x1x1,,n1292,22,341,conv_state_shift
1297,MUL_MAT,f32,10240x1x1x1,,l350;n1288,22,342,qkv_mmvq
1298,RESHAPE,f32,10240x1x1x1,,n1297,22,342,qkv_mmvq
1299,TRANSPOSE,f32,1x10240x1x1,,n1298,22,342,qkv_mmvq
1300,CONCAT,f32,4x10240x1x1,dim=0,n1296;n1299,22,343,conv_concat_store
1301,VIEW,f32,3x10240x1x1,offset=4,n1300,22,343,conv_concat_store
1302,VIEW,f32,30720x1x1x1,offset=0,l349,22,343,conv_concat_store
1303,CPY,f32,30720x1x1x1,,n1301;n1302,22,343,conv_concat_store
1304,RESHAPE,f32,786432x1x1x1,,l351,22,344,ssm_state_fetch
1305,VIEW,f32,0x1x1x1,offset=0,n1304,22,344,ssm_state_fetch
1306,SCALE,f32,0x1x1x1,scale=0 bias=0,n1305,22,344,ssm_state_fetch
1307,GET_ROWS,f32,786432x1x1x1,,n1304;l6,22,344,ssm_state_fetch
1308,GET_ROWS,f32,786432x0x1x1,,n1304;l7,22,344,ssm_state_fetch
1309,VIEW,f32,786432x0x1x1,offset=3145728,l351,22,344,ssm_state_fetch
1310,CPY,f32,786432x0x1x1,,n1308;n1309,22,344,ssm_state_fetch
1311,SSM_CONV,f32,10240x1x1x1,,n1300;l352,22,345,ssm_conv_silu
1312,UNARY,f32,10240x1x1x1,unary=silu(10),n1311,22,345,ssm_conv_silu
1313,VIEW,f32,128x16x1x1,offset=0,n1312,22,346,qk_l2norm
1314,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n1313,22,346,qk_l2norm
1315,VIEW,f32,128x16x1x1,offset=8192,n1312,22,346,qk_l2norm
1316,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n1315,22,346,qk_l2norm
1317,VIEW,f32,128x48x1x1,offset=16384,n1312,22,346,qk_l2norm
1318,MUL_MAT,f32,48x1x1x1,,l353;n1288,22,347,gdn_gates
1319,RESHAPE,f32,48x1x1x1,,n1318,22,347,gdn_gates
1320,ADD,f32,48x1x1x1,,n1319;l354,22,347,gdn_gates
1321,UNARY,f32,48x1x1x1,unary=softplus(15),n1320,22,347,gdn_gates
1322,MUL,f32,48x1x1x1,,n1321;l355,22,347,gdn_gates
1323,RESHAPE,f32,1x48x1x1,,n1322,22,347,gdn_gates
1324,MUL_MAT,f32,48x1x1x1,,l356;n1288,22,347,gdn_gates
1325,RESHAPE,f32,1x48x1x1,,n1324,22,347,gdn_gates
1326,UNARY,f32,1x48x1x1,unary=sigmoid(7),n1325,22,347,gdn_gates
1327,RESHAPE,f32,128x128x48x1,,n1307,22,344,ssm_state_fetch
1328,RESHAPE,f32,786432x1x1x1,,n1327,22,344,ssm_state_fetch
1329,GATED_DELTA_NET,f32,6144x129x1x1,,n1314;n1316;n1317;n1323;n1326;n1328,22,348,deltanet_step
1330,VIEW,f32,128x128x48x1,offset=24576,n1329,22,349,ssm_state_store
1331,VIEW,f32,786432x1x1x1,offset=0,l351,22,349,ssm_state_store
1332,CPY,f32,786432x1x1x1,,n1330;n1331,22,349,ssm_state_store
1333,VIEW,f32,128x48x1x1,offset=0,n1329,22,350,gated_out_norm
1334,RMS_NORM,f32,128x48x1x1,eps=9.999999975e-07,n1333,22,350,gated_out_norm
1335,MUL,f32,128x48x1x1,,n1334;l357,22,350,gated_out_norm
1336,MUL_MAT,f32,6144x1x1x1,,l358;n1288,22,350,gated_out_norm
1337,RESHAPE,f32,128x48x1x1,,n1336,22,350,gated_out_norm
1338,UNARY,f32,128x48x1x1,unary=silu(10),n1337,22,350,gated_out_norm
1339,MUL,f32,128x48x1x1,,n1335;n1338,22,350,gated_out_norm
1340,RESHAPE,f32,6144x1x1x1,,n1339,22,350,gated_out_norm
1341,MUL_MAT,f32,5120x1x1x1,,l359;n1340,22,351,out_proj_ar16
1342,RESHAPE,f32,5120x1x1x1,,n1341,22,351,out_proj_ar16
1343,ADD,f32,5120x1x1x1,,n1342;n1286,22,352,residual_add
1344,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n1343,22,353,rmsnorm
1345,MUL,f32,5120x1x1x1,,n1344;l360,22,353,rmsnorm
1346,MUL_MAT,f32,17408x1x1x1,,l361;n1345,22,354,ffn_fused
1347,MUL_MAT,f32,17408x1x1x1,,l362;n1345,22,354,ffn_fused
1348,GLU,f32,17408x1x1x1,glu=swiglu(2) swapped=0 alpha=0 limit=0,n1346;n1347,22,354,ffn_fused
1349,MUL_MAT,f32,5120x1x1x1,,l363;n1348,22,354,ffn_fused
1350,ADD,f32,5120x1x1x1,,n1349;n1343,22,355,residual_add
1351,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n1350,23,356,rmsnorm
1352,MUL,f32,5120x1x1x1,,n1351;l364,23,356,rmsnorm
1353,MUL_MAT,f32,12288x1x1x1,,l365;n1352,23,357,q_gemv_norm_rope
1354,VIEW,f32,256x24x1x1,offset=0,n1353,23,357,q_gemv_norm_rope
1355,RMS_NORM,f32,256x24x1x1,eps=9.999999975e-07,n1354,23,357,q_gemv_norm_rope
1356,MUL,f32,256x24x1x1,,n1355;l366,23,357,q_gemv_norm_rope
1357,ROPE,f32,256x24x1x1,n_dims=64 mode=IMROPE(40) n_ctx_orig=262144 freq_base=10000000 freq_scale=1 ext_factor=0 attn_factor=1 beta_fast=32 beta_slow=1 sections=[11 11 10 0],n1356;l57,23,357,q_gemv_norm_rope
1358,MUL_MAT,f32,1024x1x1x1,,l367;n1352,23,358,v_gemv
1359,RESHAPE,f32,256x4x1x1,,n1358,23,358,v_gemv
1360,MUL_MAT,f32,1024x1x1x1,,l368;n1352,23,359,k_gemv_norm_rope
1361,RESHAPE,f32,256x4x1x1,,n1360,23,359,k_gemv_norm_rope
1362,RMS_NORM,f32,256x4x1x1,eps=9.999999975e-07,n1361,23,359,k_gemv_norm_rope
1363,MUL,f32,256x4x1x1,,n1362;l369,23,359,k_gemv_norm_rope
1364,ROPE,f32,256x4x1x1,n_dims=64 mode=IMROPE(40) n_ctx_orig=262144 freq_base=10000000 freq_scale=1 ext_factor=0 attn_factor=1 beta_fast=32 beta_slow=1 sections=[11 11 10 0],n1363;l57,23,359,k_gemv_norm_rope
1365,VIEW,f32,1024x1x1x1,offset=0,n1364,23,360,kv_append
1366,SET_ROWS,f16,1024x262144x1x1,,n1365;l61;l370,23,360,kv_append
1367,VIEW,f32,1024x1x1x1,offset=0,n1359,23,360,kv_append
1368,SET_ROWS,f16,1024x262144x1x1,,n1367;l63;l371,23,360,kv_append
1369,VIEW,f32,256x24x1x1,offset=0,n1357,23,361,fattn_prep
1370,PERMUTE,f32,256x1x24x1,axes=[0 2 1 3],n1369,23,361,fattn_prep
1371,VIEW,f16,256x4x33024x1,offset=0,l370,23,361,fattn_prep
1372,PERMUTE,f16,256x33024x4x1,axes=[0 2 1 3],n1371,23,361,fattn_prep
1373,VIEW,f16,256x4x33024x1,offset=0,l371,23,361,fattn_prep
1374,PERMUTE,f16,256x33024x4x1,axes=[0 2 1 3],n1373,23,361,fattn_prep
1375,FLASH_ATTN_EXT,f32,256x24x1x1,scale=0.0625 max_bias=0 logit_softcap=0 prec=10,n1370;n1372;n1374;n219,23,362,fattn_decode
1376,RESHAPE,f32,6144x1x1x1,,n1375,23,363,attn_gate_out
1377,VIEW,f32,256x24x1x1,offset=1024,n1353,23,363,attn_gate_out
1378,CONT,f32,6144x1x1x1,,n1377,23,363,attn_gate_out
1379,UNARY,f32,6144x1x1x1,unary=sigmoid(7),n1378,23,363,attn_gate_out
1380,MUL,f32,6144x1x1x1,,n1376;n1379,23,363,attn_gate_out
1381,MUL_MAT,f32,5120x1x1x1,,l372;n1380,23,364,o_gemv
1382,ADD,f32,5120x1x1x1,,n1381;n1350,23,365,residual_add
1383,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n1382,23,366,rmsnorm
1384,MUL,f32,5120x1x1x1,,n1383;l373,23,366,rmsnorm
1385,MUL_MAT,f32,17408x1x1x1,,l374;n1384,23,367,ffn_fused
1386,MUL_MAT,f32,17408x1x1x1,,l375;n1384,23,367,ffn_fused
1387,GLU,f32,17408x1x1x1,glu=swiglu(2) swapped=0 alpha=0 limit=0,n1385;n1386,23,367,ffn_fused
1388,MUL_MAT,f32,5120x1x1x1,,l376;n1387,23,367,ffn_fused
1389,ADD,f32,5120x1x1x1,,n1388;n1382,23,368,residual_add
1390,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n1389,24,369,rmsnorm
1391,MUL,f32,5120x1x1x1,,n1390;l377,24,369,rmsnorm
1392,RESHAPE,f32,30720x1x1x1,,l378,24,370,conv_state_shift
1393,VIEW,f32,0x1x1x1,offset=0,n1392,24,370,conv_state_shift
1394,SCALE,f32,0x1x1x1,scale=0 bias=0,n1393,24,370,conv_state_shift
1395,GET_ROWS,f32,30720x1x1x1,,n1392;l6,24,370,conv_state_shift
1396,GET_ROWS,f32,30720x0x1x1,,n1392;l7,24,370,conv_state_shift
1397,VIEW,f32,30720x0x1x1,offset=122880,l378,24,370,conv_state_shift
1398,CPY,f32,30720x0x1x1,,n1396;n1397,24,370,conv_state_shift
1399,RESHAPE,f32,3x10240x1x1,,n1395,24,370,conv_state_shift
1400,MUL_MAT,f32,10240x1x1x1,,l379;n1391,24,371,qkv_mmvq
1401,RESHAPE,f32,10240x1x1x1,,n1400,24,371,qkv_mmvq
1402,TRANSPOSE,f32,1x10240x1x1,,n1401,24,371,qkv_mmvq
1403,CONCAT,f32,4x10240x1x1,dim=0,n1399;n1402,24,372,conv_concat_store
1404,VIEW,f32,3x10240x1x1,offset=4,n1403,24,372,conv_concat_store
1405,VIEW,f32,30720x1x1x1,offset=0,l378,24,372,conv_concat_store
1406,CPY,f32,30720x1x1x1,,n1404;n1405,24,372,conv_concat_store
1407,RESHAPE,f32,786432x1x1x1,,l380,24,373,ssm_state_fetch
1408,VIEW,f32,0x1x1x1,offset=0,n1407,24,373,ssm_state_fetch
1409,SCALE,f32,0x1x1x1,scale=0 bias=0,n1408,24,373,ssm_state_fetch
1410,GET_ROWS,f32,786432x1x1x1,,n1407;l6,24,373,ssm_state_fetch
1411,GET_ROWS,f32,786432x0x1x1,,n1407;l7,24,373,ssm_state_fetch
1412,VIEW,f32,786432x0x1x1,offset=3145728,l380,24,373,ssm_state_fetch
1413,CPY,f32,786432x0x1x1,,n1411;n1412,24,373,ssm_state_fetch
1414,SSM_CONV,f32,10240x1x1x1,,n1403;l381,24,374,ssm_conv_silu
1415,UNARY,f32,10240x1x1x1,unary=silu(10),n1414,24,374,ssm_conv_silu
1416,VIEW,f32,128x16x1x1,offset=0,n1415,24,375,qk_l2norm
1417,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n1416,24,375,qk_l2norm
1418,VIEW,f32,128x16x1x1,offset=8192,n1415,24,375,qk_l2norm
1419,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n1418,24,375,qk_l2norm
1420,VIEW,f32,128x48x1x1,offset=16384,n1415,24,375,qk_l2norm
1421,MUL_MAT,f32,48x1x1x1,,l382;n1391,24,376,gdn_gates
1422,RESHAPE,f32,48x1x1x1,,n1421,24,376,gdn_gates
1423,ADD,f32,48x1x1x1,,n1422;l383,24,376,gdn_gates
1424,UNARY,f32,48x1x1x1,unary=softplus(15),n1423,24,376,gdn_gates
1425,MUL,f32,48x1x1x1,,n1424;l384,24,376,gdn_gates
1426,RESHAPE,f32,1x48x1x1,,n1425,24,376,gdn_gates
1427,MUL_MAT,f32,48x1x1x1,,l385;n1391,24,376,gdn_gates
1428,RESHAPE,f32,1x48x1x1,,n1427,24,376,gdn_gates
1429,UNARY,f32,1x48x1x1,unary=sigmoid(7),n1428,24,376,gdn_gates
1430,RESHAPE,f32,128x128x48x1,,n1410,24,373,ssm_state_fetch
1431,RESHAPE,f32,786432x1x1x1,,n1430,24,373,ssm_state_fetch
1432,GATED_DELTA_NET,f32,6144x129x1x1,,n1417;n1419;n1420;n1426;n1429;n1431,24,377,deltanet_step
1433,VIEW,f32,128x128x48x1,offset=24576,n1432,24,378,ssm_state_store
1434,VIEW,f32,786432x1x1x1,offset=0,l380,24,378,ssm_state_store
1435,CPY,f32,786432x1x1x1,,n1433;n1434,24,378,ssm_state_store
1436,VIEW,f32,128x48x1x1,offset=0,n1432,24,379,gated_out_norm
1437,RMS_NORM,f32,128x48x1x1,eps=9.999999975e-07,n1436,24,379,gated_out_norm
1438,MUL,f32,128x48x1x1,,n1437;l386,24,379,gated_out_norm
1439,MUL_MAT,f32,6144x1x1x1,,l387;n1391,24,379,gated_out_norm
1440,RESHAPE,f32,128x48x1x1,,n1439,24,379,gated_out_norm
1441,UNARY,f32,128x48x1x1,unary=silu(10),n1440,24,379,gated_out_norm
1442,MUL,f32,128x48x1x1,,n1438;n1441,24,379,gated_out_norm
1443,RESHAPE,f32,6144x1x1x1,,n1442,24,379,gated_out_norm
1444,MUL_MAT,f32,5120x1x1x1,,l388;n1443,24,380,out_proj_ar16
1445,RESHAPE,f32,5120x1x1x1,,n1444,24,380,out_proj_ar16
1446,ADD,f32,5120x1x1x1,,n1445;n1389,24,381,residual_add
1447,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n1446,24,382,rmsnorm
1448,MUL,f32,5120x1x1x1,,n1447;l389,24,382,rmsnorm
1449,MUL_MAT,f32,17408x1x1x1,,l390;n1448,24,383,ffn_fused
1450,MUL_MAT,f32,17408x1x1x1,,l391;n1448,24,383,ffn_fused
1451,GLU,f32,17408x1x1x1,glu=swiglu(2) swapped=0 alpha=0 limit=0,n1449;n1450,24,383,ffn_fused
1452,MUL_MAT,f32,5120x1x1x1,,l392;n1451,24,383,ffn_fused
1453,ADD,f32,5120x1x1x1,,n1452;n1446,24,384,residual_add
1454,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n1453,25,385,rmsnorm
1455,MUL,f32,5120x1x1x1,,n1454;l393,25,385,rmsnorm
1456,RESHAPE,f32,30720x1x1x1,,l394,25,386,conv_state_shift
1457,VIEW,f32,0x1x1x1,offset=0,n1456,25,386,conv_state_shift
1458,SCALE,f32,0x1x1x1,scale=0 bias=0,n1457,25,386,conv_state_shift
1459,GET_ROWS,f32,30720x1x1x1,,n1456;l6,25,386,conv_state_shift
1460,GET_ROWS,f32,30720x0x1x1,,n1456;l7,25,386,conv_state_shift
1461,VIEW,f32,30720x0x1x1,offset=122880,l394,25,386,conv_state_shift
1462,CPY,f32,30720x0x1x1,,n1460;n1461,25,386,conv_state_shift
1463,RESHAPE,f32,3x10240x1x1,,n1459,25,386,conv_state_shift
1464,MUL_MAT,f32,10240x1x1x1,,l395;n1455,25,387,qkv_mmvq
1465,RESHAPE,f32,10240x1x1x1,,n1464,25,387,qkv_mmvq
1466,TRANSPOSE,f32,1x10240x1x1,,n1465,25,387,qkv_mmvq
1467,CONCAT,f32,4x10240x1x1,dim=0,n1463;n1466,25,388,conv_concat_store
1468,VIEW,f32,3x10240x1x1,offset=4,n1467,25,388,conv_concat_store
1469,VIEW,f32,30720x1x1x1,offset=0,l394,25,388,conv_concat_store
1470,CPY,f32,30720x1x1x1,,n1468;n1469,25,388,conv_concat_store
1471,RESHAPE,f32,786432x1x1x1,,l396,25,389,ssm_state_fetch
1472,VIEW,f32,0x1x1x1,offset=0,n1471,25,389,ssm_state_fetch
1473,SCALE,f32,0x1x1x1,scale=0 bias=0,n1472,25,389,ssm_state_fetch
1474,GET_ROWS,f32,786432x1x1x1,,n1471;l6,25,389,ssm_state_fetch
1475,GET_ROWS,f32,786432x0x1x1,,n1471;l7,25,389,ssm_state_fetch
1476,VIEW,f32,786432x0x1x1,offset=3145728,l396,25,389,ssm_state_fetch
1477,CPY,f32,786432x0x1x1,,n1475;n1476,25,389,ssm_state_fetch
1478,SSM_CONV,f32,10240x1x1x1,,n1467;l397,25,390,ssm_conv_silu
1479,UNARY,f32,10240x1x1x1,unary=silu(10),n1478,25,390,ssm_conv_silu
1480,VIEW,f32,128x16x1x1,offset=0,n1479,25,391,qk_l2norm
1481,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n1480,25,391,qk_l2norm
1482,VIEW,f32,128x16x1x1,offset=8192,n1479,25,391,qk_l2norm
1483,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n1482,25,391,qk_l2norm
1484,VIEW,f32,128x48x1x1,offset=16384,n1479,25,391,qk_l2norm
1485,MUL_MAT,f32,48x1x1x1,,l398;n1455,25,392,gdn_gates
1486,RESHAPE,f32,48x1x1x1,,n1485,25,392,gdn_gates
1487,ADD,f32,48x1x1x1,,n1486;l399,25,392,gdn_gates
1488,UNARY,f32,48x1x1x1,unary=softplus(15),n1487,25,392,gdn_gates
1489,MUL,f32,48x1x1x1,,n1488;l400,25,392,gdn_gates
1490,RESHAPE,f32,1x48x1x1,,n1489,25,392,gdn_gates
1491,MUL_MAT,f32,48x1x1x1,,l401;n1455,25,392,gdn_gates
1492,RESHAPE,f32,1x48x1x1,,n1491,25,392,gdn_gates
1493,UNARY,f32,1x48x1x1,unary=sigmoid(7),n1492,25,392,gdn_gates
1494,RESHAPE,f32,128x128x48x1,,n1474,25,389,ssm_state_fetch
1495,RESHAPE,f32,786432x1x1x1,,n1494,25,389,ssm_state_fetch
1496,GATED_DELTA_NET,f32,6144x129x1x1,,n1481;n1483;n1484;n1490;n1493;n1495,25,393,deltanet_step
1497,VIEW,f32,128x128x48x1,offset=24576,n1496,25,394,ssm_state_store
1498,VIEW,f32,786432x1x1x1,offset=0,l396,25,394,ssm_state_store
1499,CPY,f32,786432x1x1x1,,n1497;n1498,25,394,ssm_state_store
1500,VIEW,f32,128x48x1x1,offset=0,n1496,25,395,gated_out_norm
1501,RMS_NORM,f32,128x48x1x1,eps=9.999999975e-07,n1500,25,395,gated_out_norm
1502,MUL,f32,128x48x1x1,,n1501;l402,25,395,gated_out_norm
1503,MUL_MAT,f32,6144x1x1x1,,l403;n1455,25,395,gated_out_norm
1504,RESHAPE,f32,128x48x1x1,,n1503,25,395,gated_out_norm
1505,UNARY,f32,128x48x1x1,unary=silu(10),n1504,25,395,gated_out_norm
1506,MUL,f32,128x48x1x1,,n1502;n1505,25,395,gated_out_norm
1507,RESHAPE,f32,6144x1x1x1,,n1506,25,395,gated_out_norm
1508,MUL_MAT,f32,5120x1x1x1,,l404;n1507,25,396,out_proj_ar16
1509,RESHAPE,f32,5120x1x1x1,,n1508,25,396,out_proj_ar16
1510,ADD,f32,5120x1x1x1,,n1509;n1453,25,397,residual_add
1511,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n1510,25,398,rmsnorm
1512,MUL,f32,5120x1x1x1,,n1511;l405,25,398,rmsnorm
1513,MUL_MAT,f32,17408x1x1x1,,l406;n1512,25,399,ffn_fused
1514,MUL_MAT,f32,17408x1x1x1,,l407;n1512,25,399,ffn_fused
1515,GLU,f32,17408x1x1x1,glu=swiglu(2) swapped=0 alpha=0 limit=0,n1513;n1514,25,399,ffn_fused
1516,MUL_MAT,f32,5120x1x1x1,,l408;n1515,25,399,ffn_fused
1517,ADD,f32,5120x1x1x1,,n1516;n1510,25,400,residual_add
1518,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n1517,26,401,rmsnorm
1519,MUL,f32,5120x1x1x1,,n1518;l409,26,401,rmsnorm
1520,RESHAPE,f32,30720x1x1x1,,l410,26,402,conv_state_shift
1521,VIEW,f32,0x1x1x1,offset=0,n1520,26,402,conv_state_shift
1522,SCALE,f32,0x1x1x1,scale=0 bias=0,n1521,26,402,conv_state_shift
1523,GET_ROWS,f32,30720x1x1x1,,n1520;l6,26,402,conv_state_shift
1524,GET_ROWS,f32,30720x0x1x1,,n1520;l7,26,402,conv_state_shift
1525,VIEW,f32,30720x0x1x1,offset=122880,l410,26,402,conv_state_shift
1526,CPY,f32,30720x0x1x1,,n1524;n1525,26,402,conv_state_shift
1527,RESHAPE,f32,3x10240x1x1,,n1523,26,402,conv_state_shift
1528,MUL_MAT,f32,10240x1x1x1,,l411;n1519,26,403,qkv_mmvq
1529,RESHAPE,f32,10240x1x1x1,,n1528,26,403,qkv_mmvq
1530,TRANSPOSE,f32,1x10240x1x1,,n1529,26,403,qkv_mmvq
1531,CONCAT,f32,4x10240x1x1,dim=0,n1527;n1530,26,404,conv_concat_store
1532,VIEW,f32,3x10240x1x1,offset=4,n1531,26,404,conv_concat_store
1533,VIEW,f32,30720x1x1x1,offset=0,l410,26,404,conv_concat_store
1534,CPY,f32,30720x1x1x1,,n1532;n1533,26,404,conv_concat_store
1535,RESHAPE,f32,786432x1x1x1,,l412,26,405,ssm_state_fetch
1536,VIEW,f32,0x1x1x1,offset=0,n1535,26,405,ssm_state_fetch
1537,SCALE,f32,0x1x1x1,scale=0 bias=0,n1536,26,405,ssm_state_fetch
1538,GET_ROWS,f32,786432x1x1x1,,n1535;l6,26,405,ssm_state_fetch
1539,GET_ROWS,f32,786432x0x1x1,,n1535;l7,26,405,ssm_state_fetch
1540,VIEW,f32,786432x0x1x1,offset=3145728,l412,26,405,ssm_state_fetch
1541,CPY,f32,786432x0x1x1,,n1539;n1540,26,405,ssm_state_fetch
1542,SSM_CONV,f32,10240x1x1x1,,n1531;l413,26,406,ssm_conv_silu
1543,UNARY,f32,10240x1x1x1,unary=silu(10),n1542,26,406,ssm_conv_silu
1544,VIEW,f32,128x16x1x1,offset=0,n1543,26,407,qk_l2norm
1545,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n1544,26,407,qk_l2norm
1546,VIEW,f32,128x16x1x1,offset=8192,n1543,26,407,qk_l2norm
1547,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n1546,26,407,qk_l2norm
1548,VIEW,f32,128x48x1x1,offset=16384,n1543,26,407,qk_l2norm
1549,MUL_MAT,f32,48x1x1x1,,l414;n1519,26,408,gdn_gates
1550,RESHAPE,f32,48x1x1x1,,n1549,26,408,gdn_gates
1551,ADD,f32,48x1x1x1,,n1550;l415,26,408,gdn_gates
1552,UNARY,f32,48x1x1x1,unary=softplus(15),n1551,26,408,gdn_gates
1553,MUL,f32,48x1x1x1,,n1552;l416,26,408,gdn_gates
1554,RESHAPE,f32,1x48x1x1,,n1553,26,408,gdn_gates
1555,MUL_MAT,f32,48x1x1x1,,l417;n1519,26,408,gdn_gates
1556,RESHAPE,f32,1x48x1x1,,n1555,26,408,gdn_gates
1557,UNARY,f32,1x48x1x1,unary=sigmoid(7),n1556,26,408,gdn_gates
1558,RESHAPE,f32,128x128x48x1,,n1538,26,405,ssm_state_fetch
1559,RESHAPE,f32,786432x1x1x1,,n1558,26,405,ssm_state_fetch
1560,GATED_DELTA_NET,f32,6144x129x1x1,,n1545;n1547;n1548;n1554;n1557;n1559,26,409,deltanet_step
1561,VIEW,f32,128x128x48x1,offset=24576,n1560,26,410,ssm_state_store
1562,VIEW,f32,786432x1x1x1,offset=0,l412,26,410,ssm_state_store
1563,CPY,f32,786432x1x1x1,,n1561;n1562,26,410,ssm_state_store
1564,VIEW,f32,128x48x1x1,offset=0,n1560,26,411,gated_out_norm
1565,RMS_NORM,f32,128x48x1x1,eps=9.999999975e-07,n1564,26,411,gated_out_norm
